"payment_id","customer_id","staff_id","rental_id","amount","payment_date","last_update"
49459,311,16,291687,34.80,2014-03-19 06:21:14,2010-03-27 13:13:22
49460,590,8,291689,94.80,2014-03-19 11:57:02,2010-03-27 13:25:08
49461,257,73,291690,14.80,2014-03-17 15:41:18,2010-03-27 13:35:08
49462,577,3,291691,20.30,2014-03-17 17:15:25,2010-03-27 13:48:22
49463,485,79,291692,83.40,2014-03-19 19:07:05,2010-03-27 14:02:10
49464,432,115,291693,19.30,2014-03-17 22:36:15,2010-03-27 14:18:06
49465,286,116,291694,74.10,2014-03-20 01:27:52,2010-03-27 14:29:44
49466,289,116,291695,40.80,2014-03-20 12:19:13,2010-03-27 14:40:09
49467,55,6,291696,72.30,2014-03-22 20:06:15,2010-03-27 14:51:10
49468,192,69,291697,43.60,2014-03-21 06:37:37,2010-03-27 15:07:46
49469,292,116,291698,46.20,2014-03-22 16:19:41,2010-03-27 15:21:22
49470,164,21,291699,52.60,2014-03-24 03:35:46,2010-03-27 15:37:22
49471,480,76,291700,58.70,2014-03-21 12:32:51,2010-03-27 15:47:32
49472,158,74,291701,62.30,2014-03-22 19:52:19,2010-03-27 16:04:05
49473,286,18,291702,5.20,2014-03-21 02:16:33,2010-03-27 16:19:55
49474,404,7,291703,18.40,2014-03-24 12:00:14,2010-03-27 16:36:04
49475,543,122,291705,5.50,2014-03-24 01:41:39,2010-03-27 16:52:18
49476,341,16,291706,52.30,2014-03-26 09:51:00,2010-03-27 17:04:07
49477,492,64,291707,73.30,2014-03-23 17:29:55,2010-03-27 17:14:10
49478,205,20,291708,58.70,2014-03-25 20:21:18,2010-03-27 17:27:24
49479,578,75,291709,73.20,2014-03-25 04:41:27,2010-03-27 17:37:58
49480,457,71,291710,79.50,2014-03-26 08:23:34,2010-03-27 17:52:14
49481,572,117,291711,66.30,2014-03-27 12:10:22,2010-03-27 18:03:49
49482,408,65,291712,25.60,2014-03-23 15:26:08,2010-03-27 18:15:58
49483,233,121,291714,90.20,2014-03-23 19:11:31,2010-03-27 18:26:33
49484,330,7,291715,37.60,2014-03-23 22:54:02,2010-03-27 18:41:43
49485,266,74,291716,1.90,2014-03-23 23:40:45,2010-03-27 18:58:12
49486,163,3,291717,8.90,2014-03-28 01:25:57,2010-03-27 19:09:30
49487,528,79,291718,84.90,2014-03-28 03:21:35,2010-03-27 19:22:12
49488,359,6,291719,98.80,2014-03-25 04:20:52,2010-03-27 19:34:20
49489,390,7,291720,1.00,2014-03-28 06:25:48,2010-03-27 19:47:25
49490,579,3,291721,87.10,2014-03-25 07:14:11,2010-03-27 19:57:27
49491,49,76,291722,69.00,2014-03-24 10:33:15,2010-03-27 20:09:19
49492,508,8,291723,39.50,2014-03-24 13:50:04,2010-03-27 20:21:40
49493,296,12,291724,39.00,2014-03-26 16:51:50,2010-03-27 20:34:13
49494,536,78,291725,32.60,2014-03-26 19:48:27,2010-03-27 20:46:29
49495,158,1,291726,40.90,2014-03-26 23:35:36,2010-03-27 21:01:07
49496,446,79,291727,22.60,2014-03-25 02:52:50,2010-03-27 21:12:17
49497,279,69,291728,99.80,2014-03-27 11:50:15,2010-03-27 21:28:36
49498,457,16,291729,94.90,2014-03-29 15:22:51,2010-03-27 21:38:53
49499,458,19,291730,20.20,2014-03-29 22:06:55,2010-03-27 21:51:58
49500,468,5,291732,55.60,2014-03-28 09:13:21,2010-03-27 22:02:02
49501,79,78,291733,85.40,2014-03-27 13:15:22,2010-03-27 22:14:22
49502,48,115,291734,52.50,2014-03-29 18:18:09,2010-03-27 22:25:29
49503,420,78,291735,65.70,2014-03-31 05:26:49,2010-03-27 22:38:01
49504,413,65,291736,76.50,2014-03-31 07:16:24,2010-03-27 22:52:12
49505,463,20,291737,94.80,2014-03-30 12:01:07,2010-03-27 23:04:48
49506,428,75,291738,93.50,2014-03-29 15:09:06,2010-03-27 23:15:50
49507,492,116,291740,9.40,2014-03-31 01:41:51,2010-03-27 23:26:15
49508,286,6,291742,36.30,2014-03-30 07:35:29,2010-03-27 23:37:12
49509,434,75,291743,1.40,2014-03-30 10:38:38,2010-03-27 23:53:28
49510,482,17,291744,14.70,2014-03-28 12:30:46,2010-03-28 00:05:41
49511,87,70,291745,5.40,2014-03-28 16:34:12,2010-03-28 00:16:39
49512,440,73,291746,61.80,2014-04-01 18:23:31,2010-03-28 00:28:29
49513,460,65,291747,63.70,2014-03-30 23:30:07,2010-03-28 00:40:11
49514,325,125,291749,44.10,2014-04-01 07:58:26,2010-03-28 00:54:01
49515,104,63,291752,34.60,2014-03-29 22:11:48,2010-03-28 01:05:43
49516,174,16,291753,73.00,2014-04-02 03:31:32,2010-03-28 01:18:24
49517,251,67,291754,95.10,2014-03-31 04:59:39,2010-03-28 01:28:47
49518,122,63,291755,8.30,2014-04-03 06:20:03,2010-03-28 01:41:49
49519,341,79,291756,95.00,2014-03-31 06:51:36,2010-03-28 01:54:53
49520,576,80,291757,13.90,2014-03-30 07:38:10,2010-03-28 02:09:28
49521,418,122,291758,11.20,2014-03-30 08:50:41,2010-03-28 02:23:35
49522,572,65,291759,24.00,2014-04-01 10:45:22,2010-03-28 02:35:58
49523,240,125,291760,6.20,2014-03-30 12:19:19,2010-03-28 02:47:43
49524,213,118,291761,93.10,2014-04-03 13:01:37,2010-03-28 03:04:19
49525,355,121,291762,16.20,2014-04-02 14:48:58,2010-03-28 03:19:05
49526,36,17,291763,19.40,2014-04-03 16:01:09,2010-03-28 03:30:03
49527,388,69,291764,47.80,2014-04-03 17:47:11,2010-03-28 03:46:29
49528,448,1,291765,87.60,2014-04-03 19:39:54,2010-03-28 04:01:21
49529,359,5,291766,17.10,2014-03-31 20:39:19,2010-03-28 04:15:58
49530,70,75,291767,58.10,2014-03-30 22:25:41,2010-03-28 04:30:28
49531,256,10,291768,53.90,2014-04-03 23:56:09,2010-03-28 04:42:51
49532,273,77,291769,86.00,2014-04-01 00:51:30,2010-03-28 04:56:20
49533,237,113,291771,74.60,2014-04-04 03:00:27,2010-03-28 05:07:31
49534,351,123,291772,16.90,2014-04-03 04:09:08,2010-03-28 05:22:31
49535,70,121,291773,47.10,2014-04-01 04:48:40,2010-03-28 05:34:55
49536,184,121,291774,95.40,2014-04-01 06:17:00,2010-03-28 05:47:37
49537,10,114,291775,47.10,2014-04-02 08:09:58,2010-03-28 06:03:47
49538,291,10,291776,82.60,2014-04-01 08:54:05,2010-03-28 06:18:46
49539,356,76,291777,44.10,2014-04-01 10:29:33,2010-03-28 06:29:30
49540,544,20,291778,2.80,2014-04-02 11:44:50,2010-03-28 06:44:36
49541,402,78,291779,21.70,2014-04-02 13:04:01,2010-03-28 06:59:02
49542,152,70,291780,16.60,2014-03-31 14:28:49,2010-03-28 07:13:23
49543,203,65,291781,77.00,2014-04-01 15:29:25,2010-03-28 07:24:37
49544,158,15,291782,69.20,2014-04-02 16:00:33,2010-03-28 07:35:22
49545,453,14,291785,18.50,2014-04-01 18:54:45,2010-03-28 07:50:10
49546,323,73,291786,58.90,2014-04-02 20:01:59,2010-03-28 08:06:37
49547,60,123,291787,10.10,2014-04-01 21:02:11,2010-03-28 08:17:29
49548,105,5,291788,64.70,2014-04-02 22:53:49,2010-03-28 08:28:53
49549,234,5,291789,32.90,2014-04-02 23:23:52,2010-03-28 08:44:22
49550,174,74,291791,16.50,2014-04-01 05:11:05,2010-03-28 08:58:05
49551,572,121,291792,29.90,2014-04-05 10:32:07,2010-03-28 09:08:15
49552,247,65,291793,41.80,2014-04-04 13:05:40,2010-03-28 09:21:21
49553,36,118,291795,91.80,2014-04-02 20:02:59,2010-03-28 09:33:21
49554,474,121,291796,93.30,2014-04-03 23:55:46,2010-03-28 09:49:08
49555,58,73,291797,94.20,2014-04-05 03:28:31,2010-03-28 10:00:12
49556,572,63,291798,48.70,2014-04-02 09:36:08,2010-03-28 10:12:20
49557,70,3,291799,31.30,2014-04-06 17:46:20,2010-03-28 10:27:01
49558,18,18,291800,99.60,2014-04-04 23:13:47,2010-03-28 10:42:45
49559,144,122,291801,3.60,2014-04-03 02:01:35,2010-03-28 10:57:10
49560,240,12,291802,42.00,2014-04-03 13:00:19,2010-03-28 11:13:25
49561,163,11,291803,54.20,2014-04-07 18:49:24,2010-03-28 11:24:38
49562,2,4,291804,69.90,2014-04-04 23:29:50,2010-03-28 11:40:19
49563,600,17,291805,11.70,2014-04-07 05:03:18,2010-03-28 11:52:45
49564,70,6,291806,24.80,2014-04-08 11:28:17,2010-03-28 12:08:40
49565,39,2,291807,45.10,2014-04-06 15:55:36,2010-03-28 12:19:07
49566,460,77,291808,65.10,2014-04-04 20:02:55,2010-03-28 12:33:23
49567,333,1,291809,87.30,2014-04-08 04:06:32,2010-03-28 12:44:42
49568,310,78,291810,67.20,2014-04-06 07:25:24,2010-03-28 12:57:00
49569,98,6,291811,42.20,2014-04-05 12:10:55,2010-03-28 13:12:19
49570,130,119,291812,81.50,2014-04-08 18:55:05,2010-03-28 13:26:45
49571,571,21,291813,27.20,2014-04-10 02:25:35,2010-03-28 13:36:47
49572,305,113,291815,68.40,2014-04-09 06:24:44,2010-03-28 13:49:30
49573,393,66,291816,93.30,2014-04-08 09:55:37,2010-03-28 14:03:58
49574,74,5,291817,22.30,2014-04-08 11:41:47,2010-03-28 14:19:51
49575,429,20,291818,43.90,2014-04-07 14:20:25,2010-03-28 14:31:07
49576,386,70,291819,13.20,2014-04-08 15:41:17,2010-03-28 14:43:23
49577,470,8,291820,62.10,2014-04-08 16:35:25,2010-03-28 14:54:09
49578,353,117,291822,14.60,2014-04-10 19:48:39,2010-03-28 15:04:13
49579,458,21,291823,5.80,2014-04-06 22:57:50,2010-03-28 15:19:53
49580,208,78,291824,65.80,2014-04-10 02:06:34,2010-03-28 15:35:32
49581,212,73,291825,68.90,2014-04-11 05:36:12,2010-03-28 15:51:37
49582,406,78,291826,84.20,2014-04-07 06:44:21,2010-03-28 16:07:53
49583,353,70,291827,15.10,2014-04-09 07:45:33,2010-03-28 16:18:31
49584,478,75,291828,67.30,2014-04-08 08:44:25,2010-03-28 16:31:04
49585,111,79,291829,24.70,2014-04-08 11:03:13,2010-03-28 16:42:54
49586,109,78,291830,32.90,2014-04-08 14:13:38,2010-03-28 16:54:13
49587,141,6,291831,34.00,2014-04-07 16:47:14,2010-03-28 17:10:30
49588,263,65,291832,41.50,2014-04-07 19:04:01,2010-03-28 17:21:12
49589,547,75,291833,71.60,2014-04-08 20:25:17,2010-03-28 17:33:23
49590,453,121,291834,77.40,2014-04-08 21:44:38,2010-03-28 17:49:00
49591,2,5,291835,6.30,2014-04-08 23:53:48,2010-03-28 18:00:10
49592,190,14,291836,91.50,2014-04-08 02:14:06,2010-03-28 18:12:50
49593,317,4,291837,14.80,2014-04-09 10:22:07,2010-03-28 18:27:09
49594,483,8,291838,29.30,2014-04-12 15:56:15,2010-03-28 18:38:12
49595,78,11,291839,17.10,2014-04-09 01:19:50,2010-03-28 18:50:59
49596,584,18,291840,92.30,2014-04-09 09:55:11,2010-03-28 19:02:27
49597,175,65,291841,17.10,2014-04-11 21:17:44,2010-03-28 19:13:32
49598,75,8,291842,82.70,2014-04-13 02:48:47,2010-03-28 19:28:24
49599,390,11,291843,61.50,2014-04-13 12:01:46,2010-03-28 19:43:41
49600,139,5,291844,27.20,2014-04-10 16:44:55,2010-03-28 19:59:27
49601,34,65,291845,57.60,2014-04-12 02:23:34,2010-03-28 20:10:51
49602,476,78,291846,46.00,2014-04-15 05:49:00,2010-03-28 20:23:47
49603,298,62,291847,72.00,2014-04-15 14:45:31,2010-03-28 20:40:09
49604,429,63,291848,9.00,2014-04-13 21:52:49,2010-03-28 20:52:11
49605,263,14,291849,22.10,2014-04-16 06:21:23,2010-03-28 21:03:01
49606,308,19,291850,58.60,2014-04-16 17:11:14,2010-03-28 21:15:27
49607,455,18,291851,77.90,2014-04-14 20:56:26,2010-03-28 21:27:26
49608,190,71,291852,33.80,2014-04-13 07:28:00,2010-03-28 21:40:39
49609,322,5,291853,2.60,2014-04-16 10:20:11,2010-03-28 21:52:42
49610,83,71,291854,7.80,2014-04-16 13:18:23,2010-03-28 22:08:47
49611,163,9,291855,23.90,2014-04-14 14:08:28,2010-03-28 22:25:14
49612,16,1,291856,61.80,2014-04-17 17:46:21,2010-03-28 22:38:38
49613,482,15,291857,77.00,2014-04-16 19:51:45,2010-03-28 22:50:45
49614,195,122,291858,81.30,2014-04-15 23:13:40,2010-03-28 23:03:09
49615,300,118,291859,12.30,2014-04-15 01:41:27,2010-03-28 23:19:39
49616,453,6,291860,4.10,2014-04-17 03:28:16,2010-03-28 23:32:15
49617,38,72,291861,48.50,2014-04-16 05:11:04,2010-03-28 23:45:58
49618,108,75,291862,77.90,2014-04-14 06:02:03,2010-03-29 00:01:22
49619,28,122,291863,79.40,2014-04-15 07:12:21,2010-03-29 00:16:27
49620,376,6,291864,56.90,2014-04-17 08:16:44,2010-03-29 00:28:41
49621,291,79,291865,78.20,2014-04-14 11:02:19,2010-03-29 00:40:40
49622,476,17,291866,10.50,2014-04-17 12:31:28,2010-03-29 00:51:53
49623,509,81,291868,56.30,2014-04-17 17:23:20,2010-03-29 01:02:02
49624,505,81,291869,17.70,2014-04-18 19:59:23,2010-03-29 01:14:56
49625,523,21,291870,50.00,2014-04-15 23:24:18,2010-03-29 01:27:30
49626,83,12,291871,42.60,2014-04-18 00:59:46,2010-03-29 01:37:38
49627,205,63,291872,60.90,2014-04-17 09:35:29,2010-03-29 01:49:16
49628,83,62,291873,44.40,2014-04-16 20:16:44,2010-03-29 02:04:38
49629,510,19,291874,51.70,2014-04-20 03:00:18,2010-03-29 02:16:36
49630,8,16,291875,93.10,2014-04-16 06:03:48,2010-03-29 02:32:20
49631,187,76,291878,72.00,2014-04-19 23:25:22,2010-03-29 02:48:44
49632,588,67,291879,88.40,2014-04-21 05:49:52,2010-03-29 03:04:14
49633,565,66,291880,66.90,2014-04-21 10:31:44,2010-03-29 03:16:55
49634,185,70,291881,67.10,2014-04-17 16:55:40,2010-03-29 03:30:24
49635,405,10,291882,53.60,2014-04-20 02:20:01,2010-03-29 03:46:23
49636,389,62,291883,51.60,2014-04-21 06:02:00,2010-03-29 04:02:50
49637,351,3,291884,6.60,2014-04-21 12:26:26,2010-03-29 04:15:01
49638,28,7,291885,58.50,2014-04-18 18:04:41,2010-03-29 04:26:21
49639,492,68,291886,53.70,2014-04-20 04:47:42,2010-03-29 04:41:51
49640,5,74,291887,7.20,2014-04-19 13:59:01,2010-03-29 04:54:44
49641,68,69,291889,43.00,2014-04-23 21:52:55,2010-03-29 05:06:52
49642,513,77,291890,80.40,2014-04-24 04:29:31,2010-03-29 05:22:58
49643,576,20,291891,36.50,2014-04-23 05:49:40,2010-03-29 05:35:51
49644,124,14,291892,30.30,2014-04-21 07:20:29,2010-03-29 05:46:58
49645,353,81,291893,72.50,2014-04-20 09:00:32,2010-03-29 05:59:55
49646,530,122,291894,29.30,2014-04-21 11:45:22,2010-03-29 06:12:57
49647,153,121,291895,3.40,2014-04-24 12:35:12,2010-03-29 06:27:04
49648,574,69,291897,22.20,2014-04-22 17:21:31,2010-03-29 06:43:13
49649,49,1,291898,94.60,2014-04-22 19:54:03,2010-03-29 06:56:15
49650,160,16,291899,52.10,2014-04-22 22:30:01,2010-03-29 07:07:17
49651,1,115,291900,34.00,2014-04-21 01:33:26,2010-03-29 07:21:58
49652,511,11,291901,46.20,2014-04-23 04:11:07,2010-03-29 07:38:32
49653,541,5,291902,39.40,2014-04-21 07:53:29,2010-03-29 07:53:55
49654,137,67,291903,17.30,2014-04-23 08:52:47,2010-03-29 08:07:09
49655,450,115,291906,65.70,2014-04-24 15:30:03,2010-03-29 08:20:20
49656,93,11,291907,7.60,2014-04-25 18:25:17,2010-03-29 08:33:22
49657,284,2,291908,36.40,2014-04-23 21:08:56,2010-03-29 08:44:39
49658,340,73,291909,81.70,2014-04-23 00:47:27,2010-03-29 09:00:05
49659,199,73,291910,24.90,2014-04-26 04:04:25,2010-03-29 09:10:31
49660,374,15,291911,71.40,2014-04-26 11:17:10,2010-03-29 09:26:30
49661,271,1,291912,8.40,2014-04-23 15:06:48,2010-03-29 09:36:41
49662,119,1,291913,98.20,2014-04-22 18:34:06,2010-03-29 09:48:18
49663,336,5,291914,85.50,2014-04-26 23:45:45,2010-03-29 10:01:45
49664,262,16,291915,13.80,2014-04-25 03:25:48,2010-03-29 10:12:13
49665,183,10,291916,79.20,2014-04-23 09:18:46,2010-03-29 10:27:14
49666,584,76,291917,21.70,2014-04-23 16:37:37,2010-03-29 10:42:21
49667,352,66,291918,62.70,2014-04-25 01:02:34,2010-03-29 10:52:26
49668,231,124,291919,28.60,2014-04-26 04:45:54,2010-03-29 11:02:28
49669,429,14,291920,93.90,2014-04-24 10:58:39,2010-03-29 11:13:35
49670,18,74,291921,45.00,2014-04-26 21:26:58,2010-03-29 11:28:21
49671,267,69,291922,46.40,2014-04-25 07:28:06,2010-03-29 11:41:53
49672,20,8,291923,45.10,2014-04-25 15:48:07,2010-03-29 11:56:36
49673,249,20,291924,20.80,2014-04-29 01:22:28,2010-03-29 12:08:30
49674,539,116,291925,22.20,2014-04-30 11:31:59,2010-03-29 12:24:52
49675,103,62,291926,13.10,2014-04-27 22:56:29,2010-03-29 12:35:51
49676,20,71,291927,76.90,2014-04-30 05:00:10,2010-03-29 12:47:04
49677,98,21,291928,54.00,2014-05-01 06:21:57,2010-03-29 13:03:11
49678,535,8,291930,22.70,2014-05-01 08:50:43,2010-03-29 13:19:30
49679,358,120,291931,6.00,2014-04-29 10:28:13,2010-03-29 13:33:56
49680,597,11,291933,39.70,2014-04-27 12:34:40,2010-03-29 13:44:04
49681,381,6,291934,56.00,2014-04-30 14:21:55,2010-03-29 13:58:48
49682,150,64,291935,39.80,2014-04-27 15:32:57,2010-03-29 14:10:25
49683,529,7,291936,58.80,2014-04-28 17:03:25,2010-03-29 14:24:43
49684,248,70,291937,82.10,2014-04-27 18:24:35,2010-03-29 14:36:11
49685,332,21,291938,55.60,2014-04-29 18:59:16,2010-03-29 14:50:15
49686,289,69,291939,31.50,2014-04-28 20:04:48,2010-03-29 15:05:43
49687,173,62,291940,68.20,2014-04-30 21:49:46,2010-03-29 15:16:36
49688,106,78,291941,24.60,2014-04-30 23:31:53,2010-03-29 15:29:48
49689,110,114,291942,97.10,2014-05-01 00:00:51,2010-03-29 15:42:56
49690,125,3,291943,1.70,2014-04-29 00:49:47,2010-03-29 15:59:01
49691,580,121,291944,55.60,2014-04-28 01:25:11,2010-03-29 16:12:55
49692,286,66,291945,42.60,2014-04-28 02:45:37,2010-03-29 16:26:50
49693,415,7,291947,75.40,2014-05-01 05:55:40,2010-03-29 16:38:27
49694,282,62,291948,97.20,2014-05-02 07:32:12,2010-03-29 16:52:21
49695,188,7,291949,90.20,2014-04-28 07:56:46,2010-03-29 17:03:45
49696,470,119,291950,45.60,2014-04-30 08:35:52,2010-03-29 17:16:39
49697,497,79,291951,80.00,2014-04-30 10:06:47,2010-03-29 17:32:45
49698,500,3,291952,77.90,2014-04-29 10:48:33,2010-03-29 17:43:58
49699,473,66,291953,1.80,2014-05-02 12:30:44,2010-03-29 17:59:06
49700,306,78,291954,51.00,2014-04-30 13:06:02,2010-03-29 18:10:29
49701,341,3,291955,32.60,2014-04-30 13:52:58,2010-03-29 18:26:47
49702,276,67,291956,67.90,2014-05-02 14:24:26,2010-03-29 18:40:13
49703,545,124,291957,83.10,2014-04-30 15:40:04,2010-03-29 18:56:33
49704,67,10,291958,78.90,2014-04-29 16:29:36,2010-03-29 19:08:39
49705,177,65,291959,32.20,2014-05-01 17:54:52,2010-03-29 19:19:43
49706,340,1,291960,76.40,2014-04-29 19:16:02,2010-03-29 19:33:34
49707,391,75,291961,30.50,2014-05-01 19:58:20,2010-03-29 19:49:04
49708,93,62,291962,26.50,2014-04-30 21:19:31,2010-03-29 20:04:44
49709,447,9,291963,10.30,2014-04-28 22:50:22,2010-03-29 20:19:59
49710,228,78,291964,2.80,2014-04-30 00:44:27,2010-03-29 20:35:10
49711,232,69,291965,94.80,2014-04-30 03:55:45,2010-03-29 20:48:54
49712,364,73,291966,68.80,2014-05-01 09:25:34,2010-03-29 21:00:33
49713,579,5,291967,65.10,2014-04-30 14:57:39,2010-03-29 21:10:59
49714,275,117,291969,7.90,2014-04-30 23:44:39,2010-03-29 21:21:00
49715,292,77,291970,66.80,2014-05-02 01:24:55,2010-03-29 21:31:55
49716,103,10,291971,33.00,2014-05-01 03:25:16,2010-03-29 21:45:54
49717,224,21,291972,29.60,2014-04-30 05:45:19,2010-03-29 22:01:39
49718,263,6,291973,97.50,2014-05-04 07:38:29,2010-03-29 22:14:02
49719,528,6,291974,60.50,2014-05-01 09:31:11,2010-03-29 22:24:05
49720,565,78,291975,40.80,2014-05-03 13:02:48,2010-03-29 22:37:28
49721,92,119,291976,12.00,2014-05-04 15:49:24,2010-03-29 22:47:38
49722,427,2,291977,49.70,2014-05-02 19:12:05,2010-03-29 22:59:08
49723,285,5,291978,62.00,2014-05-02 21:06:04,2010-03-29 23:15:34
49724,336,121,291979,29.80,2014-05-02 02:37:46,2010-03-29 23:26:50
49725,317,15,291980,46.40,2014-05-02 05:23:22,2010-03-29 23:39:17
49726,577,69,291982,54.50,2014-05-02 12:52:33,2010-03-29 23:55:29
49727,257,72,291983,89.60,2014-05-03 17:38:46,2010-03-30 00:09:15
49728,168,74,291984,70.40,2014-05-04 19:29:58,2010-03-30 00:23:22
49729,365,70,291985,27.50,2014-05-03 23:24:07,2010-03-30 00:34:03
49730,88,17,291986,5.80,2014-05-02 03:56:30,2010-03-30 00:49:43
49731,352,2,291987,58.40,2014-05-03 08:07:20,2010-03-30 01:02:49
49732,66,67,291988,71.00,2014-05-02 12:14:50,2010-03-30 01:13:32
49733,153,80,291990,57.40,2014-05-05 20:00:12,2010-03-30 01:24:38
49734,213,75,291991,16.40,2014-05-02 23:11:10,2010-03-30 01:36:05
49735,109,12,291992,50.70,2014-05-05 09:28:48,2010-03-30 01:50:01
49736,598,19,291993,72.10,2014-05-03 17:59:51,2010-03-30 02:04:51
49737,471,121,291994,23.30,2014-05-04 03:51:34,2010-03-30 02:15:32
49738,328,115,291995,91.10,2014-05-05 07:17:30,2010-03-30 02:30:26
49739,164,9,291996,90.90,2014-05-04 08:53:05,2010-03-30 02:41:42
49740,334,76,291997,71.50,2014-05-08 10:01:46,2010-03-30 02:58:04
49741,412,69,291998,90.60,2014-05-06 13:47:09,2010-03-30 03:08:39
49742,457,16,291999,20.20,2014-05-08 17:27:16,2010-03-30 03:25:13
49743,237,63,292000,99.30,2014-05-04 18:14:34,2010-03-30 03:36:19
49744,162,14,292002,92.10,2014-05-08 22:41:16,2010-03-30 03:48:31
49745,471,13,292003,49.10,2014-05-04 23:52:17,2010-03-30 03:58:59
49746,368,20,292004,13.50,2014-05-05 03:34:39,2010-03-30 04:10:15
49747,277,119,292006,59.20,2014-05-05 08:07:51,2010-03-30 04:20:54
49748,331,70,292007,74.40,2014-05-06 11:11:07,2010-03-30 04:31:47
49749,483,79,292008,27.20,2014-05-07 12:02:34,2010-03-30 04:43:06
49750,16,17,292009,82.80,2014-05-09 15:01:51,2010-03-30 04:54:21
49751,257,8,292010,87.80,2014-05-06 16:27:03,2010-03-30 05:08:11
49752,437,2,292012,37.50,2014-05-06 23:58:53,2010-03-30 05:21:54
49753,102,125,292013,38.10,2014-05-10 01:03:30,2010-03-30 05:34:51
49754,500,20,292014,50.40,2014-05-10 10:00:50,2010-03-30 05:48:18
49755,452,75,292015,39.60,2014-05-09 12:58:29,2010-03-30 05:59:28
49756,127,76,292016,72.10,2014-05-08 15:21:12,2010-03-30 06:11:01
49757,425,123,292017,7.50,2014-05-06 23:20:19,2010-03-30 06:21:42
49758,90,67,292018,89.70,2014-05-10 07:16:30,2010-03-30 06:33:27
49759,485,6,292019,24.10,2014-05-11 12:36:28,2010-03-30 06:49:47
49760,442,12,292020,15.90,2014-05-10 20:15:35,2010-03-30 07:01:51
49761,338,69,292021,9.60,2014-05-09 07:29:53,2010-03-30 07:12:09
49762,481,15,292022,22.00,2014-05-08 16:40:56,2010-03-30 07:23:59
49763,35,74,292024,62.60,2014-05-10 05:57:40,2010-03-30 07:37:57
49764,354,117,292025,41.30,2014-05-11 09:12:00,2010-03-30 07:49:28
49765,24,63,292026,33.90,2014-05-10 20:02:45,2010-03-30 08:05:44
49766,262,62,292027,77.50,2014-05-11 03:25:54,2010-03-30 08:21:30
49767,266,20,292028,86.50,2014-05-13 14:06:42,2010-03-30 08:32:18
49768,239,12,292029,2.10,2014-05-12 23:36:58,2010-03-30 08:44:39
49769,272,14,292030,22.20,2014-05-15 05:50:21,2010-03-30 08:59:31
49770,283,12,292031,81.60,2014-05-12 06:54:24,2010-03-30 09:13:27
49771,400,69,292032,65.50,2014-05-13 08:15:02,2010-03-30 09:24:02
49772,453,121,292033,73.60,2014-05-14 09:42:58,2010-03-30 09:37:33
49773,123,78,292034,19.90,2014-05-15 10:57:50,2010-03-30 09:52:36
49774,324,16,292035,86.80,2014-05-15 13:59:29,2010-03-30 10:07:56
49775,24,20,292036,8.70,2014-05-12 17:30:47,2010-03-30 10:18:26
49776,172,5,292037,88.90,2014-05-13 20:22:44,2010-03-30 10:31:13
49777,52,62,292038,43.60,2014-05-12 00:10:53,2010-03-30 10:44:30
49778,168,72,292039,34.70,2014-05-14 02:31:54,2010-03-30 10:55:40
49779,199,76,292040,47.00,2014-05-16 05:41:18,2010-03-30 11:06:12
49780,130,18,292041,71.60,2014-05-13 06:43:55,2010-03-30 11:22:21
49781,278,18,292042,72.00,2014-05-13 07:32:31,2010-03-30 11:32:25
49782,414,6,292043,23.20,2014-05-16 10:22:09,2010-03-30 11:43:05
49783,580,20,292044,80.10,2014-05-15 12:19:18,2010-03-30 11:54:35
49784,469,68,292045,51.80,2014-05-12 13:42:04,2010-03-30 12:09:54
49785,238,7,292046,28.40,2014-05-13 16:13:24,2010-03-30 12:21:23
49786,581,1,292048,74.00,2014-05-12 21:30:43,2010-03-30 12:32:10
49787,488,7,292049,15.40,2014-05-14 00:29:05,2010-03-30 12:48:01
49788,171,10,292050,28.20,2014-05-14 06:05:44,2010-03-30 12:59:14
49789,87,5,292051,74.20,2014-05-15 08:37:01,2010-03-30 13:09:20
49790,504,116,292052,6.10,2014-05-14 14:38:01,2010-03-30 13:23:56
49791,596,3,292053,53.40,2014-05-16 01:51:15,2010-03-30 13:34:38
49792,4,15,292055,5.80,2014-05-17 12:55:21,2010-03-30 13:48:28
49793,426,5,292056,52.90,2014-05-15 23:08:08,2010-03-30 14:03:23
49794,235,20,292057,88.70,2014-05-18 07:57:06,2010-03-30 14:19:54
49795,22,76,292058,55.60,2014-05-15 11:23:55,2010-03-30 14:36:25
